UserId,Reputation,AccountAgeDays,PreAnsCount,CompetenceProxy,StatusProxy,RelCommentRatio,RelEditsOthers,LastAnswerAfter,PostAnsTotal,PostComments,PostEdits
"4354710","659","2545","5","0.600000","0.000000","0.8","0","","0","0","0"
"4354987","905","2545","6","0.666666","0.166666","1.6666666666666667","0","2022-04-28 20:08:43","1","2","0"
"4355406","546","2545","13","0.307692","0.230769","0.6153846153846154","1","","0","0","0"
"4355877","681","2545","5","0.200000","0.800000","0.6","0","","0","0","0"
"4356515","1225","2544","29","0.758620","0.103448","1.896551724137931","3","2022-08-26 18:46:56","5","37","0"
"4357444","905","2544","11","0.545454","0.090909","1.1818181818181819","0","2022-11-14 13:49:58","7","7","0"
"4359487","575","2543","5","0.000000","0.800000","0","0","2022-11-29 11:56:21","1","0","0"
"4359712","1087","2543","5","0.000000","0.800000","0","0","","0","7","0"
"4360272","533","2543","5","1.000000","0.000000","0.4","0","2022-04-28 15:12:43","2","4","0"
"4360353","1485","2543","9","0.333333","0.222222","12.11111111111111","2","2022-07-12 09:16:06","1","8","0"
"4360433","1546","2543","10","0.400000","0.600000","2","0","2022-10-16 12:50:52","7","9","0"
"4362643","1387","2542","9","0.666666","0.222222","2.4444444444444446","5","","0","2","2"
"4363315","1121","2542","36","0.138888","0.361111","0.9444444444444444","7","2022-02-14 17:14:21","1","0","0"
"4364157","1034","2542","10","0.600000","0.000000","2.6","0","2022-11-28 01:13:17","12","49","1"
"4365927","1298","2541","14","0.357142","0.428571","0.7142857142857143","0","2022-05-16 16:11:26","4","4","0"
"4366065","922","2541","8","0.375000","0.000000","8.75","8","","0","4","0"
"4367224","505","2541","5","0.200000","0.400000","1.6","0","2022-09-21 06:46:45","1","1","0"
"4367909","1270","2541","9","0.111111","0.666666","0.5555555555555556","0","2022-08-16 19:00:41","8","6","0"
"4368167","1811","2541","7","0.142857","0.428571","0.5714285714285714","0","2022-08-24 05:28:38","2","0","0"
"4368184","1113","2541","5","0.200000","0.600000","6.8","2","2022-11-20 16:14:23","1","14","1"
"4371525","1465","2540","18","0.388888","0.500000","1.2777777777777777","0","","0","7","0"
"4371767","683","2540","23","0.391304","0.260869","2.8260869565217392","0","2022-10-17 14:01:41","12","32","2"
"4373214","1216","2539","6","0.333333","0.333333","5.333333333333333","1","","0","2","0"
"4373876","1024","2539","22","0.409090","0.272727","1.0909090909090908","0","2022-09-17 13:56:33","5","1","0"
"4374441","1628","2539","5","0.200000","0.400000","4.4","1","2022-05-31 11:58:38","1","11","0"
"4374590","526","2539","5","0.600000","0.200000","3.8","0","2022-11-18 22:50:37","8","23","0"
"4374826","1697","2539","18","0.277777","0.333333","2.4444444444444446","0","2022-03-07 01:00:01","1","1","0"
"4375992","1380","2539","19","0.684210","0.105263","1.7894736842105263","0","2022-10-03 22:37:19","32","55","0"
"4375999","1524","2539","9","0.666666","0.111111","1.6666666666666667","3","2022-02-10 22:31:18","1","1","3"
"4377644","545","2538","13","0.153846","0.615384","2","8","2022-08-18 10:42:53","3","1","0"
"4377672","1411","2538","6","0.166666","0.833333","0.16666666666666666","0","2022-06-13 16:06:01","1","0","0"
"4379173","1794","2538","6","0.666666","0.166666","3","0","","0","0","0"
"4380384","1413","2537","19","0.263157","0.421052","1.5263157894736843","0","2022-11-18 09:03:41","16","29","0"
"4381453","1247","2537","6","0.166666","0.666666","1.8333333333333333","0","2022-06-18 17:23:55","4","12","0"
"4384238","1911","2535","84","0.547619","0.202380","2.0714285714285716","1","2022-07-18 23:49:31","3","5","0"
"4385364","1427","2535","14","0.571428","0.071428","1.7857142857142858","7","2022-11-04 07:23:13","2","1","0"
"4386189","858","2535","8","0.125000","0.875000","3","0","2022-09-04 13:41:52","3","15","0"
"4386822","920","2535","9","0.444444","0.444444","4.111111111111111","0","","0","6","0"
"4388399","736","2534","5","0.800000","0.000000","2.4","0","","0","0","0"
"4390032","1011","2534","20","0.850000","0.050000","0.4","1","","0","0","0"
"4390189","1806","2534","17","0.529411","0.176470","2.764705882352941","1","2022-11-25 22:43:44","3","12","0"
"4390914","581","2533","10","0.500000","0.300000","5.2","0","","0","25","0"
"4391011","872","2533","7","0.714285","0.000000","0.8571428571428571","0","2022-02-08 13:51:07","2","6","0"
"4391394","970","2533","9","0.000000","0.777777","6","0","2022-06-09 06:30:05","2","11","0"
"4391401","1845","2533","23","0.391304","0.260869","0.391304347826087","1","2022-11-16 08:25:19","5","1","0"
"4392636","500","2533","11","0.818181","0.000000","0.09090909090909091","0","2022-07-06 18:22:37","1","0","0"
"4393594","1350","2532","17","0.352941","0.176470","0.29411764705882354","0","2022-11-07 18:40:08","13","3","0"
"4394154","1082","2532","6","0.500000","0.166666","0.8333333333333334","0","","0","0","0"
"4394827","688","2531","19","0.684210","0.157894","1.5789473684210527","0","2022-11-24 11:33:45","2","6","0"
"4395661","1521","2531","7","0.857142","0.000000","1.8571428571428572","6","2022-05-15 19:25:26","1","2","0"
"4396229","780","2531","5","0.400000","0.000000","1.4","0","","0","6","0"
"4396321","1504","2531","6","0.833333","0.000000","1.5","0","2022-05-06 05:23:07","2","20","0"
"4396730","1876","2531","43","0.255813","0.604651","1.4883720930232558","53","2022-09-22 09:55:13","9","13","4"
"4397508","621","2530","26","0.269230","0.307692","0.34615384615384615","0","2022-06-13 04:35:47","6","3","0"
"4397543","1690","2530","6","0.333333","0.333333","1.3333333333333333","0","2022-04-02 16:22:00","1","8","0"
"4397577","1087","2530","9","0.777777","0.111111","0.5555555555555556","0","2022-04-11 11:57:27","10","3","0"
"4398276","1424","2530","75","0.466666","0.226666","1.36","20","2022-11-23 11:19:24","12","19","14"
"4398441","668","2530","8","0.625000","0.250000","3.125","0","2022-08-12 15:54:44","2","3","3"
"4398595","1661","2530","5","0.400000","0.400000","1.8","0","","0","2","0"
"4399085","1928","2529","13","0.076923","0.461538","0.23076923076923078","0","2022-11-28 04:48:52","10","15","1"
"4399730","722","2529","14","0.428571","0.285714","2.5714285714285716","0","2022-11-22 19:35:43","3","10","0"
"4400071","1062","2529","5","0.000000","0.600000","1","0","2022-02-15 10:57:11","1","4","0"
"4402267","501","2528","9","0.000000","0.666666","0","0","2022-05-20 20:09:41","2","0","0"
"4404487","1697","2527","20","0.550000","0.250000","1.4","0","","0","5","0"
"4404709","960","2527","8","0.375000","0.125000","1.125","0","2022-11-05 09:57:18","7","7","0"
"4405343","1024","2527","5","0.600000","0.200000","0.8","0","2022-06-23 20:47:59","2","2","0"
"4406572","519","2527","11","0.454545","0.363636","1.3636363636363635","0","2022-03-07 13:41:27","1","1","0"
"4406605","1472","2527","6","0.333333","0.000000","1.3333333333333333","0","","0","4","0"
"4407260","1280","2526","5","0.200000","0.200000","2.4","0","2022-11-11 07:39:00","1","8","0"
"4407519","539","2526","26","0.500000","0.076923","0.9230769230769231","0","2022-08-30 05:42:25","12","10","0"
"4408046","1039","2771","5","0.200000","0.400000","0.2","0","","0","2","0"
"4408877","654","2526","16","0.625000","0.062500","2.375","0","2022-07-13 05:37:42","3","9","0"
"4408983","1888","2526","12","0.166666","0.333333","2.1666666666666665","0","2022-05-27 13:11:42","3","3","0"
"4410323","1011","2525","5","0.800000","0.000000","1.2","0","2022-09-04 13:12:35","9","9","0"
"4410376","1106","2525","7","0.142857","0.714285","2.142857142857143","0","","0","1","0"
"4411049","1004","2525","5","0.400000","0.600000","2.4","0","","0","3","0"
"4411893","811","2524","9","0.555555","0.222222","1.1111111111111112","0","2022-11-22 05:50:47","8","14","1"
"4412311","816","2524","11","0.818181","0.000000","0.8181818181818182","2","2022-11-10 21:49:41","1","1","0"
"4412324","1934","2524","5","0.400000","0.400000","1.8","0","2022-05-31 11:36:29","1","6","0"
"4412885","1287","2524","7","0.428571","0.428571","10.428571428571429","1","2022-10-28 09:52:20","6","38","0"
"4413289","1264","2524","6","0.166666","0.666666","0.16666666666666666","0","2022-10-02 08:59:52","3","1","0"
"4414246","793","2523","28","0.464285","0.142857","1.0357142857142858","0","2022-11-03 16:39:38","8","14","0"
"4414667","746","2523","9","0.666666","0.000000","4.111111111111111","0","","0","1","0"
"4414781","1268","2523","5","0.600000","0.400000","1","0","","0","0","0"
"4414854","1523","2523","8","0.250000","0.500000","0.625","1","2022-07-30 08:55:57","4","1","0"
"4415143","1075","2523","5","0.600000","0.200000","0.6","0","","0","0","0"
"4415409","544","2523","5","0.200000","0.400000","0.8","0","2022-06-05 21:55:38","3","3","0"
"4417586","1162","2522","9","0.666666","0.000000","2.6666666666666665","0","2022-11-29 03:16:49","5","21","0"
"4417638","601","2522","5","0.200000","0.400000","1.4","0","2022-03-27 07:02:19","1","0","0"
"4417769","1246","2522","10","0.200000","0.600000","2.6","1","2022-11-23 15:00:22","3","7","4"
"4420129","1948","2521","38","0.657894","0.105263","1.105263157894737","32","","0","0","0"
"4420661","1001","2521","5","0.800000","0.200000","1.2","0","","0","0","0"
"4421692","1001","2521","5","0.400000","0.600000","0.4","0","","0","0","0"
"4422908","1834","2520","9","0.222222","0.222222","0.7777777777777778","4","2022-07-14 22:42:08","3","7","1"
"4423190","864","2520","9","0.111111","0.777777","0.2222222222222222","0","","0","0","0"
"4423409","681","2520","5","0.400000","0.000000","1.8","0","2022-10-20 06:19:21","3","0","0"
"4423695","1129","2520","32","0.468750","0.156250","1.625","22","2022-11-14 18:22:55","1","2","0"
"4423889","1875","2520","9","0.444444","0.333333","0.5555555555555556","1","","0","0","0"
"4424365","965","2520","9","0.000000","0.888888","0","0","2022-02-16 08:59:08","1","0","0"
"4425719","1667","2520","16","0.687500","0.000000","0.5625","1","","0","0","0"
"4425772","661","2520","6","0.000000","0.666666","0.6666666666666666","1","","0","1","0"
"4428535","612","2519","12","0.583333","0.083333","1.3333333333333333","6","2022-10-30 06:00:08","3","1","3"
"4429729","1665","2519","11","0.181818","0.545454","1.8181818181818181","2","2022-06-28 08:09:39","2","6","0"
"4429975","1208","2519","50","0.580000","0.160000","1.1","9","2022-03-14 15:35:28","1","0","0"
"4430438","989","2519","6","0.500000","0.166666","1.6666666666666667","0","2022-11-20 08:14:59","7","11","2"
"4435472","992","2517","5","0.000000","0.800000","0","0","2022-02-09 07:02:46","1","0","0"
"4436450","1033","2517","11","0.727272","0.090909","0.5454545454545454","0","2022-08-18 09:02:02","2","0","0"
"4437074","669","2517","6","0.333333","0.166666","1.3333333333333333","1","2022-10-14 09:41:25","2","1","0"
"4437464","635","2517","8","0.375000","0.125000","3.25","3","2022-04-14 14:33:23","2","1","0"
"4437468","1219","2517","5","0.000000","0.800000","2","0","2022-09-20 09:52:01","2","3","0"
"4437909","1930","2517","50","0.600000","0.080000","1.24","27","2022-02-15 11:05:38","1","6","2"
"4440629","917","2516","9","0.666666","0.000000","0.5555555555555556","0","2022-11-24 09:48:05","10","24","0"
"4441211","1800","2515","16","0.812500","0.062500","1.3125","1","2022-11-22 07:52:21","9","16","0"
"4441477","1825","2515","8","0.375000","0.625000","2.875","0","2022-08-28 04:11:34","1","4","0"
"4443440","1420","2515","7","0.142857","0.285714","6.142857142857143","0","2022-09-06 02:37:42","7","21","1"
"4444577","1690","2514","72","0.513888","0.111111","2.138888888888889","7","2022-10-17 10:43:26","46","63","2"
"4444742","1143","2514","11","0.272727","0.272727","1","1","2022-11-25 19:56:38","15","15","0"
"4446881","802","2514","11","0.454545","0.272727","2.727272727272727","7","2022-05-13 18:41:24","2","32","2"
"4447297","807","2514","5","0.600000","0.000000","1","0","","0","1","0"
"4447481","1492","2513","11","0.454545","0.181818","1.5454545454545454","0","","0","0","0"
"4448220","1083","2540","14","0.500000","0.214285","1.5","10","2022-02-17 07:06:57","3","13","12"
"4448428","1708","2513","6","0.833333","0.000000","2.3333333333333335","0","","0","0","0"
"4450951","778","2513","15","0.200000","0.333333","2.533333333333333","0","2022-07-15 17:49:42","6","22","0"
"4451010","1006","2513","5","0.800000","0.000000","0.8","0","2022-09-21 02:44:28","1","10","0"
"4453607","599","2512","5","0.200000","0.600000","4.2","0","","0","0","0"
"4453627","834","2512","10","0.300000","0.300000","4.4","1","2022-06-19 11:44:17","5","31","6"
"4453634","1954","2512","30","0.300000","0.366666","0.8333333333333334","14","2022-02-21 11:29:01","2","1","1"
"4454119","1344","2512","22","0.409090","0.136363","1","0","2022-07-09 18:37:14","4","3","0"
"4456084","1473","2511","6","0.000000","1.000000","1","0","","0","0","0"
"4456436","563","2511","12","0.666666","0.083333","0.9166666666666666","1","","0","0","0"
"4456934","986","2511","7","0.714285","0.000000","0.42857142857142855","0","2022-04-28 05:31:06","2","0","0"
"4457630","1996","2511","5","0.000000","0.800000","0.2","0","2022-08-31 09:53:57","1","1","0"
"4458348","1201","2511","34","0.382352","0.176470","2.3529411764705883","0","","0","0","0"
"4460349","1448","2510","5","0.400000","0.000000","4","0","2022-11-14 09:13:17","5","6","1"
"4461056","1583","2510","5","0.200000","0.400000","0.8","0","2022-10-08 19:42:47","3","4","0"
"4461073","1556","2510","5","0.000000","1.000000","0.8","0","2022-10-06 19:52:33","4","0","0"
"4462690","1131","2510","8","0.375000","0.250000","4.75","0","","0","16","0"
"4463793","958","2509","6","0.666666","0.166666","1","0","","0","3","0"
"4467386","1210","2508","6","0.833333","0.000000","0.6666666666666666","0","2022-06-16 20:59:45","2","5","0"
"4467687","1167","2508","17","0.764705","0.000000","0.23529411764705882","0","2022-11-26 10:12:55","11","6","0"
"4469165","518","2507","5","0.200000","0.600000","2.2","0","2022-06-12 12:12:36","1","0","0"
"4470510","1499","2507","10","0.000000","0.600000","0.4","0","2022-11-13 11:22:21","33","10","0"
"4470987","792","2507","9","0.333333","0.222222","0.3333333333333333","0","2022-11-22 10:46:38","19","39","7"
"4472072","547","2506","18","0.500000","0.333333","0.3888888888888889","0","2022-10-20 18:05:43","1","0","0"
"4474531","1288","2506","8","0.125000","0.375000","1.5","0","2022-08-22 04:34:20","1","1","0"
"4475288","1520","2506","20","0.750000","0.150000","1.6","1","2022-11-28 05:14:13","5","9","0"
"4475468","1469","2506","103","0.213592","0.378640","1.5922330097087378","5","2022-08-14 21:03:56","20","54","0"
"4476073","863","2506","23","0.652173","0.173913","1.826086956521739","7","2022-10-29 23:43:07","1","0","0"
"4476233","913","2505","15","0.466666","0.200000","1.5333333333333334","2","2022-07-26 03:53:43","4","7","0"
"4477481","1957","2505","19","0.263157","0.368421","0.631578947368421","0","2022-11-29 08:59:51","9","5","0"
"4477946","888","2505","9","0.333333","0.111111","9.88888888888889","3","2022-07-15 09:27:57","1","4","0"
"4478375","1444","2505","21","0.619047","0.142857","4.666666666666667","1","2022-06-01 14:38:52","1","1","0"
"4479867","1374","2505","11","0.181818","0.818181","0.09090909090909091","0","2022-11-11 16:54:51","12","19","15"
"4481226","1253","2504","7","0.000000","0.857142","0.8571428571428571","0","2022-07-31 02:08:04","3","9","0"
"4481831","1262","2504","10","0.000000","0.900000","0.2","0","","0","2","0"
"4484081","1007","2504","7","0.571428","0.285714","1.5714285714285714","0","","0","0","0"
"4484599","1503","2504","15","0.333333","0.333333","0.9333333333333333","0","2022-09-27 22:46:10","1","0","0"
"4484710","595","2503","10","0.300000","0.100000","0.5","0","","0","0","0"
"4484799","1144","2503","7","0.142857","0.714285","5","1","2022-07-24 23:06:14","2","11","2"
"4485256","1222","2503","5","0.400000","0.600000","2.8","0","","0","0","0"
"4486184","1644","2503","5","0.800000","0.000000","2.2","0","2022-10-19 21:58:12","2","0","0"
"4486614","1615","2503","35","0.371428","0.314285","1.1428571428571428","0","2022-08-22 12:26:43","3","2","0"
"4486860","1317","2503","5","1.000000","0.000000","1.6","1","2022-11-17 16:31:17","1","3","1"
"4486909","1683","2503","16","0.437500","0.250000","1.9375","2","2022-02-03 20:51:25","2","4","0"
"4488100","1224","2503","7","0.428571","0.285714","0.7142857142857143","0","","0","0","0"
"4488455","1506","2503","25","0.560000","0.120000","1.64","1","2022-08-12 15:12:04","6","7","0"
"4488770","1634","2502","14","0.285714","0.571428","0.9285714285714286","0","2022-11-27 04:16:06","1","5","0"
"4489222","1019","2502","7","0.000000","0.571428","0.8571428571428571","0","2022-07-01 06:48:20","2","0","0"
"4489551","981","2502","6","0.000000","0.500000","0.16666666666666666","0","","0","0","0"
"4489581","1010","2502","20","0.300000","0.200000","1.95","0","2022-10-06 08:30:09","22","38","1"
"4490081","1378","2502","5","0.600000","0.400000","4.4","0","","0","1","0"
"4490568","642","2502","8","0.500000","0.250000","1.75","2","2022-06-09 13:54:01","1","0","0"
"4491576","1033","2501","5","0.600000","0.000000","3.8","2","","0","0","0"
"4491971","1346","2501","55","0.563636","0.163636","1.7272727272727273","6","2022-04-03 04:40:42","1","4","0"
"4493048","1750","2501","9","0.444444","0.222222","5.555555555555555","1","2022-07-08 16:58:52","1","13","0"
"4493062","971","2501","5","0.000000","0.400000","1","0","","0","1","0"
"4494166","1373","2500","9","0.666666","0.222222","1.2222222222222223","0","2022-07-15 09:56:54","3","5","0"
"4494207","910","2500","5","0.000000","0.800000","6.2","2","","0","2","0"
"4495238","699","2500","84","0.321428","0.178571","0.7261904761904762","6","2022-07-26 05:48:36","1","11","0"
"4497704","1511","2499","6","0.166666","0.333333","1.5","0","2022-07-05 21:03:30","4","16","0"
"4499691","694","2499","5","0.200000","0.600000","0.2","0","","0","0","0"
"4499969","1443","2499","9","0.333333","0.222222","2.2222222222222223","4","2022-10-07 18:47:15","5","1","2"
"4500419","573","2499","7","0.714285","0.000000","0.42857142857142855","0","","0","0","0"
"4500939","588","2498","14","0.785714","0.142857","0.7857142857142857","0","2022-10-10 23:52:23","13","9","0"
"4502517","1779","2498","11","0.363636","0.454545","0.6363636363636364","2","","0","0","0"
"4503776","730","2498","5","0.400000","0.200000","1.6","0","2022-11-28 14:52:36","1","3","0"
"4504664","709","2498","5","0.800000","0.200000","4.2","1","","0","0","0"
"4504727","1174","2498","6","0.333333","0.666666","1.8333333333333333","2","2022-06-21 09:49:55","5","0","0"
"4504950","762","2498","7","0.857142","0.000000","0.7142857142857143","2","2022-10-14 00:45:43","3","2","0"
"4505301","1572","2497","5","0.600000","0.200000","1.2","0","2022-08-01 21:01:52","1","3","0"
"4505573","787","2497","7","0.428571","0.000000","1.1428571428571428","3","2022-08-31 01:09:59","2","5","0"
"4507034","1271","2497","16","0.187500","0.437500","0.8125","17","2022-09-28 14:42:28","8","1","0"
"4508767","1329","2497","51","0.117647","0.529411","2.215686274509804","30","2022-11-11 15:48:23","12","16","1"
"4508962","1217","2497","8","0.125000","0.625000","3.75","0","2022-02-17 13:19:02","1","8","0"
"4510237","737","2496","6","1.000000","0.000000","1","0","2022-11-21 00:50:58","1","2","0"
"4510954","1650","2496","12","0.333333","0.583333","1.8333333333333333","0","2022-11-08 10:42:22","6","16","0"
"4512646","1569","2496","5","0.400000","0.200000","2.4","0","","0","0","0"
"4513316","1806","2496","6","1.000000","0.000000","0.3333333333333333","0","2022-05-17 18:13:39","2","0","0"
"4513714","993","2495","11","0.363636","0.454545","0.2727272727272727","0","2022-09-13 16:09:47","2","2","0"
"4513726","1696","2495","6","0.666666","0.000000","1.3333333333333333","1","2022-11-04 10:19:48","9","11","0"
"4514094","1379","2495","8","0.000000","0.875000","0.75","0","2022-06-06 05:40:50","1","0","0"
"4515114","1248","2495","9","0.222222","0.444444","1","0","2022-11-28 13:12:28","30","37","0"
"4517075","859","2494","5","0.400000","0.400000","1","0","2022-11-11 10:13:12","2","5","2"
"4517209","886","2494","6","0.000000","0.666666","3.5","0","2022-09-08 11:43:19","2","6","0"
"4517964","1853","2494","65","0.523076","0.153846","1.6923076923076923","32","2022-07-28 14:43:58","11","29","0"
"4518432","1050","2493","19","0.421052","0.157894","2.263157894736842","0","","0","0","0"
"4518482","1439","2493","5","0.200000","0.000000","4.4","0","2022-10-06 06:35:02","21","20","0"
"4519936","1255","2493","5","0.400000","0.400000","0.4","0","2022-05-09 16:38:55","1","1","0"
"4520274","1304","2493","27","0.666666","0.185185","1.7777777777777777","0","2022-08-22 12:41:31","2","4","0"
"4520420","1769","2493","16","0.312500","0.437500","0.8125","0","","0","3","0"
"4520493","646","2493","5","0.000000","1.000000","3.4","0","2022-07-12 11:34:39","3","15","0"
"4520611","640","2493","7","0.857142","0.000000","1.1428571428571428","0","","0","0","0"
"4521081","1071","2493","8","0.125000","0.625000","0.25","1","","0","1","0"
"4521140","512","2493","6","0.333333","0.500000","0.3333333333333333","0","","0","1","0"
"4522186","1483","2492","11","0.272727","0.272727","1.9090909090909092","0","2022-11-21 00:02:49","4","4","0"
"4522636","663","2492","6","0.166666","0.833333","0.8333333333333334","15","","0","2","0"
"4522888","1545","2492","8","0.500000","0.250000","0.25","1","2022-11-11 02:20:24","3","1","0"
"4522920","666","2492","5","0.000000","0.800000","0.6","0","","0","0","0"
"4523025","846","2492","6","0.333333","0.166666","3.5","3","","0","3","0"
"4523059","1635","2492","8","0.375000","0.000000","0.625","0","2022-09-28 08:02:32","6","7","0"
"4523789","1069","2492","23","0.652173","0.043478","1","0","2022-09-02 18:34:03","9","20","0"
"4524027","752","2492","30","0.266666","0.333333","2.3666666666666667","6","","0","0","0"
"4524514","1529","2492","7","0.714285","0.142857","2.142857142857143","2","2022-07-20 11:17:55","3","10","3"
"4524989","1590","2492","10","0.400000","0.300000","1.1","0","2022-07-02 06:13:59","3","4","0"
"4525600","910","2492","11","0.181818","0.272727","1.4545454545454546","1","","0","1","0"
"4525932","1571","2492","9","0.444444","0.222222","6.666666666666667","0","2022-08-23 00:35:52","20","117","2"
"4530768","817","2491","8","0.625000","0.000000","1","0","","0","0","0"
"4531180","774","2490","21","0.476190","0.238095","2.142857142857143","1","","0","16","0"
"4531734","771","2490","9","0.111111","0.555555","0.3333333333333333","0","","0","0","0"
"4532512","771","2490","5","0.400000","0.400000","0.6","0","2022-09-29 04:51:54","3","1","0"
"4535300","1807","2489","51","0.509803","0.215686","4.03921568627451","153","2022-06-01 22:04:25","3","9","2"
"4536327","846","2489","9","0.111111","0.555555","0","0","2022-11-12 11:13:38","20","11","0"
"4536345","1407","2489","7","0.428571","0.142857","3.5714285714285716","0","2022-09-22 13:56:12","1","3","0"
"4536882","1493","2489","8","0.250000","0.250000","0.75","0","","0","0","0"
"4536931","917","2489","6","0.333333","0.500000","4","1","2022-09-27 16:26:48","2","2","0"
"4537268","1161","2489","7","0.000000","0.857142","0.7142857142857143","0","","0","0","0"
"4538640","648","2489","11","0.181818","0.181818","1.6363636363636365","1","2022-08-10 19:37:34","8","6","0"
"4538770","1843","2489","7","0.428571","0.285714","1.5714285714285714","0","2022-11-11 08:24:01","7","14","0"
"4540509","1070","2488","19","0.368421","0.368421","0.42105263157894735","0","2022-09-30 01:42:07","5","2","0"
"4540883","1953","2488","10","0.100000","0.400000","0.7","0","2022-10-27 15:11:04","8","6","0"
"4541566","1077","2488","16","0.312500","0.312500","4.75","7","2022-10-19 15:22:58","11","59","0"
"4542084","1654","2487","8","0.250000","0.500000","3.625","0","","0","2","0"
"4542614","1775","2487","8","0.375000","0.250000","5.625","1","2022-10-05 08:25:17","3","18","0"
"4543156","1806","2487","5","0.200000","0.800000","1","0","2022-11-29 20:23:20","3","3","1"
"4543168","770","2487","7","0.285714","0.428571","1.5714285714285714","2","2022-09-22 09:05:52","6","5","0"
"4543977","710","2487","12","0.666666","0.083333","0.3333333333333333","0","2022-09-22 19:26:56","3","2","1"
"4544219","1109","2487","11","0.181818","0.454545","1.0909090909090908","1","","0","1","0"
"4544231","1176","2487","17","0.294117","0.235294","3.588235294117647","0","2022-08-10 22:16:59","3","23","0"
"4544363","845","2487","5","1.000000","0.000000","1.2","0","2022-05-07 19:31:42","4","5","1"
"4544546","548","2486","6","0.166666","0.333333","0.5","0","2022-11-16 00:24:41","1","0","0"
"4546002","1323","2486","5","0.400000","0.000000","2","0","","0","4","0"
"4546132","1444","2486","40","0.600000","0.175000","0.95","0","2022-11-07 20:22:26","13","8","0"
"4546641","513","2486","5","0.600000","0.000000","2.2","1","","0","0","0"
"4549054","1467","2485","10","0.900000","0.100000","1.8","0","2022-10-22 07:27:10","6","15","0"
"4549472","508","2485","6","0.166666","0.500000","0.6666666666666666","0","2022-06-15 17:55:59","2","0","0"
"4550871","1055","2485","6","0.666666","0.000000","0.5","0","2022-10-05 17:10:04","11","21","0"
"4551227","1595","2485","6","0.333333","0.333333","2.8333333333333335","0","2022-07-07 10:39:20","3","2","0"
"4551228","868","2485","38","0.684210","0.105263","1.2105263157894737","6","","0","0","0"
"4551411","871","2485","31","0.741935","0.064516","0.41935483870967744","0","","0","0","0"
"4552354","1444","2485","8","0.375000","0.375000","0.25","0","2022-10-11 13:40:31","2","9","0"
"4553735","697","2484","7","0.714285","0.000000","1.7142857142857142","0","","0","0","0"
"4556117","568","2484","12","0.000000","0.916666","0","0","2022-11-06 07:54:59","16","1","0"
"4556597","1175","2484","6","0.333333","0.333333","1.5","0","2022-08-12 16:57:55","1","1","0"
"4557781","1995","2483","24","0.625000","0.125000","1.4166666666666667","6","2022-03-26 04:12:09","16","14","0"
"4558358","1417","2483","8","0.875000","0.000000","0.25","0","","0","0","0"
"4560105","968","2483","5","0.200000","0.600000","1.2","0","2022-11-24 09:25:52","3","0","0"
"4563362","635","2482","7","0.571428","0.142857","2.142857142857143","0","","0","2","0"
"4563449","1192","2482","7","0.571428","0.285714","1.8571428571428572","5","2022-11-16 14:40:46","3","20","3"
"4564002","1526","2482","8","0.875000","0.000000","1.875","0","2022-10-25 08:14:40","4","7","0"
"4564449","543","2482","7","0.857142","0.142857","0.8571428571428571","0","2022-07-27 08:43:34","5","1","0"
"4565551","1692","2481","8","0.625000","0.000000","0.375","0","2022-08-27 22:35:11","2","1","0"
"4566484","1268","2481","5","0.400000","0.400000","0","0","","0","0","0"
"4568747","1034","2480","11","0.454545","0.090909","1.5454545454545454","0","2022-03-15 08:01:08","3","7","0"
"4569726","1772","2480","5","0.000000","0.600000","0","0","","0","0","0"
"4570081","1318","2480","8","0.375000","0.375000","1","0","","0","0","0"
"4570170","1485","2479","13","0.615384","0.230769","3","2","2022-08-29 09:42:32","4","6","0"
"4571266","523","2479","12","0.333333","0.250000","0.5833333333333334","0","2022-11-14 19:50:32","7","5","0"
"4573580","821","2479","8","0.750000","0.000000","0.625","0","2022-10-27 09:51:50","3","0","0"
"4574928","1903","2478","117","0.384615","0.299145","1.1196581196581197","6","2022-04-11 02:59:37","7","4","3"
"4575258","712","2478","6","0.666666","0.000000","0.3333333333333333","0","2022-09-14 02:23:38","1","0","0"
"4575762","1295","2478","12","0.666666","0.166666","4","0","","0","1","0"
"4575790","530","2478","5","0.400000","0.200000","1.4","1","2022-09-20 15:28:21","12","17","1"
"4575793","1704","2478","14","0.214285","0.428571","10.142857142857142","153","2022-11-22 12:40:24","3","51","49"
"4576416","671","2478","8","0.750000","0.125000","0.5","0","2022-03-07 11:24:12","1","1","1"
"4577397","1571","2478","12","0.583333","0.083333","0.8333333333333334","0","2022-10-19 14:51:40","1","0","0"
"4578075","1361","2477","8","0.875000","0.000000","5.75","0","2022-06-16 23:01:16","1","28","0"
"4581725","543","2477","6","0.333333","0.666666","0.3333333333333333","0","","0","0","0"
"4581785","1813","2477","17","0.647058","0.058823","1.8235294117647058","0","2022-04-26 23:44:17","5","19","1"
"4582204","824","2476","5","0.000000","1.000000","0.8","0","2022-07-06 23:41:19","2","9","0"
"4582240","1045","2476","7","0.714285","0.142857","5.714285714285714","1","","0","15","0"
"4582374","1761","2476","6","0.500000","0.333333","2.5","5","2022-09-02 00:45:59","5","3","0"
"4582609","781","2476","6","0.500000","0.000000","1.3333333333333333","0","","0","0","0"
"4582696","926","2476","11","0.545454","0.363636","0.2727272727272727","0","2022-06-20 23:32:57","3","2","0"
"4583536","558","2476","5","0.200000","0.400000","1","0","2022-05-07 19:34:29","1","0","0"
