UserId,Reputation,AnsCount,CompetenceProxy,StatusProxy,RelCommentRatio,RelEditsOthers
"3292591","1835","11","0.545454","0.181818","0.7272727272727273","0"
"3293320","528","8","0.625","0.375","1.625","0"
"3293436","590","6","0","0.333333","0","0"
"3296422","536","7","0.571428","0.142857","4.428571428571429","0"
"3297163","837","13","0.307692","0.076923","2","0"
"3297836","704","10","1","0","0.2","0"
"3298175","873","8","0.375","0.125","1.875","8"
"3299432","547","10","0.8","0","0.7","0"
"3299460","822","12","0.333333","0.416666","2.0833333333333335","0"
"3300796","961","6","0.333333","0.166666","0.3333333333333333","0"
"3300911","1665","5","0","0.6","1.2","0"
"3301376","1132","8","0.75","0","0.25","1"
"3304179","1263","5","0.4","0.6","6.6","0"
"3305737","1852","47","0.787234","0.063829","1.4680851063829787","5"
"3306097","1416","15","0.6","0.133333","3.8666666666666667","4"
"3311765","953","6","0.666666","0","0.6666666666666666","0"
"3314243","636","5","0.4","0.2","2.8","0"
"3314466","873","6","0.833333","0","1.3333333333333333","0"
"3314835","1264","9","0.222222","0.111111","0.1111111111111111","0"
"3315525","977","6","0.333333","0.166666","2.3333333333333335","0"
"3319170","810","5","0","0.6","1.2","0"
"3320697","1259","5","0","1","0","0"
"3321725","1214","9","0.444444","0.111111","2.6666666666666665","0"
"3324255","991","6","0.333333","0","0.6666666666666666","0"
"3326406","643","34","0.558823","0.147058","0.6176470588235294","0"
"3328545","770","5","0.2","0.4","1.8","0"
"3330979","1947","5","0.2","0","4.8","0"
"3331700","1556","10","0.4","0.2","1.3","1"
"3332879","1067","8","0.125","0.5","2.125","0"
"3336733","1852","14","0.642857","0.142857","0.5","0"
"3337028","1058","10","0","0.7","0.5","0"
"3338940","1287","17","0.647058","0.117647","0.9411764705882353","0"
"3340529","723","11","0.090909","0.545454","1.3636363636363635","0"
"3341533","1032","23","0.565217","0.217391","0.8260869565217391","2"
"3342245","1781","5","0.2","0.4","1","0"
"3342248","1831","76","0.276315","0.276315","1.5","0"
"3342886","616","8","0.375","0.25","0.875","0"
"3343007","1330","6","0.5","0.333333","0.3333333333333333","0"
"3343490","758","13","0.538461","0.230769","1","0"
"3347025","1844","5","0.4","0.6","1.4","0"
"3347048","1039","8","0","0.625","0.625","1"
"3347128","1728","12","0.5","0.166666","1.0833333333333333","0"
"3353189","1745","6","0","0.666666","0.5","0"
"3354175","536","5","0.2","0.2","2.4","0"
"3355032","738","10","0.8","0","0.8","0"
"3357588","777","9","0.888888","0","0.3333333333333333","0"
"3360687","828","11","0.636363","0","2","0"
"3361187","608","7","0.571428","0.142857","0.42857142857142855","0"
"3361263","1247","6","0.5","0","2.3333333333333335","10"
"3361377","1428","18","0.777777","0","1.3333333333333333","0"
"3363386","856","34","0.411764","0.205882","1.3823529411764706","9"
"3365667","1356","34","0.323529","0.294117","2.7058823529411766","10"
"3366563","1243","7","0.571428","0.428571","1.4285714285714286","3"
"3367720","1359","8","0.75","0.125","2.625","0"
"3370431","1487","7","0","0.857142","5","0"
"3373796","718","6","0.333333","0.5","1.8333333333333333","0"
"3373984","746","11","0.545454","0.090909","3.1818181818181817","0"
"3375521","807","8","0","1","0","0"
"3376480","1207","8","0","0.625","1.375","0"
"3377620","1365","7","0.142857","0.285714","1.5714285714285714","0"
"3378770","632","5","0.8","0.2","0.4","0"
"3380823","902","7","0","0.428571","0","0"
"3381938","898","5","0","1","2.2","0"
"3388381","774","14","0.857142","0","0.7857142857142857","25"
"3388433","518","5","0.4","0.6","2.4","0"
"3389323","630","10","0.6","0.2","1.1","1"
"3391887","823","8","0.25","0.375","2.5","1"
"3392461","832","43","0.627906","0.093023","1.2093023255813953","2"
"3393379","949","15","0.4","0.266666","5.533333333333333","0"
"3395778","559","5","0.4","0.4","2.4","0"
"3398044","931","7","0","0.571428","0.7142857142857143","0"
"3398171","1434","6","0.333333","0","2.5","0"
"3403999","768","8","0.25","0.125","6.875","0"
"3405358","1939","15","0.666666","0","1.7333333333333334","0"
"3405462","653","6","0.666666","0.166666","2.3333333333333335","0"
"3406936","1198","5","0.4","0","1.2","0"
"3407244","831","15","0.466666","0.266666","1.4","1"
"3407930","1790","5","0.6","0.2","0.6","0"
"3408016","558","8","0.375","0.25","0.875","1"
"3408027","698","19","0.68421","0.052631","0.47368421052631576","0"
"3408342","894","5","0.4","0.4","10.6","0"
"3408806","1241","5","0","0.4","1.6","0"
"3409400","1264","7","0","0.714285","0","0"
"3409488","1492","5","0.2","0.8","0.2","0"
"3410174","1616","6","0.666666","0","1.1666666666666667","1"
"3410660","1104","12","0.416666","0.333333","1.9166666666666667","1"
"3410835","670","5","0.6","0.4","11.2","0"
"3411192","1508","11","0.636363","0.181818","2.3636363636363638","0"
"3411426","1064","33","0.696969","0.060606","2.242424242424242","0"
"3411606","1382","12","0.416666","0.333333","4.25","2"
"3412158","1381","6","0.833333","0","2","0"
"3412618","955","6","0.5","0.166666","7.166666666666667","0"
"3415090","975","7","0.285714","0.142857","3.4285714285714284","0"
"3419535","1721","7","0.428571","0.285714","1.5714285714285714","0"
"3419726","831","5","0.2","0.6","2.8","0"
"3422060","1943","6","0.666666","0.333333","5.5","2"
"3422559","662","6","0.166666","0.5","0","0"
"3423330","642","5","0.4","0.4","1.6","4"
"3423333","955","5","0.2","0.2","3","0"
"3423750","1504","13","0.384615","0.307692","3.6923076923076925","1"
"3423825","1948","9","0.555555","0.222222","7.444444444444445","0"
"3424487","1679","6","0.333333","0","2","0"
"3425506","1517","44","0.40909","0.181818","3.8181818181818183","10"
"3426192","677","25","0.16","0.52","0.12","0"
"3428475","971","32","0.5625","0.1875","0.59375","0"
"3429396","1677","5","0","1","1.2","0"
"3429457","1136","7","0","0.857142","0.7142857142857143","0"
"3434534","1650","12","0.5","0.333333","1.9166666666666667","0"
"3434763","1908","72","0.680555","0.055555","4.069444444444445","3"
"3435121","675","47","0.276595","0.425531","0.7021276595744681","0"
"3435342","1013","5","0","1","0.8","0"
"3437167","1478","13","0.615384","0.076923","1.8461538461538463","3"
"3437202","1118","12","0.5","0.166666","1.25","0"
"3437628","514","5","0.8","0","9.6","0"
"3440248","1838","8","0.5","0.125","0.625","0"
"3442232","1392","9","0","0.666666","0.6666666666666666","13"
"3442448","1215","7","0","0.857142","1.2857142857142858","1"
"3442619","1176","14","0.5","0.357142","0.5","0"
"3443247","1974","5","0","0.8","0.4","2"
"3443454","932","10","0.4","0.4","1.3","0"
"3443596","1211","5","0.4","0.2","3.6","1"
"3444205","1920","6","0.666666","0","5.333333333333333","8"
"3447369","1490","18","0.277777","0.277777","2.2222222222222223","1"
"3448078","1002","10","0.7","0","11.5","7"
"3450148","990","6","0.333333","0.333333","1.6666666666666667","0"
"3450615","1525","5","0.2","0.4","0.8","0"
"3451696","749","7","0","0.714285","0.7142857142857143","0"
"3451846","1688","8","0.375","0.25","7.375","45"
"3452058","1376","6","0.5","0.5","6.666666666666667","1"
"3455472","609","10","0.6","0.1","0.3","0"
"3455918","1184","5","0.2","0.8","4.6","0"
"3456021","1219","9","0.666666","0.333333","0.7777777777777778","0"
"3456245","935","5","0.6","0","3.2","0"
"3459064","546","5","0.8","0.2","1.2","0"
"3460150","1690","5","0","0.8","1.2","0"
"3460741","867","5","0.2","0.2","2","0"
"3461120","1962","11","0.181818","0.272727","0.45454545454545453","0"
"3463844","1716","8","0.25","0.5","2.875","0"
"3464792","834","22","0.227272","0.272727","1.5909090909090908","0"
"3467187","1349","6","0.166666","0.666666","0.6666666666666666","0"
"3467488","1725","8","0.625","0.125","1.25","0"
"3468135","1598","65","0.815384","0.046153","1.123076923076923","2"
"3468328","766","8","0.625","0.125","1.25","1"
"3469668","719","5","0.2","0.2","1.2","0"
"3469841","1482","10","0.3","0.3","6.8","0"
"3471458","1131","8","0.625","0.125","2.125","0"
"3472225","1045","10","0.4","0.2","4.1","1"
"3472716","864","10","0.7","0.3","2.5","0"
"3472935","1580","9","0.666666","0.222222","3.5555555555555554","1"
"3473568","1715","12","0.75","0","0.9166666666666666","3"
"3473645","572","8","0.5","0","1.75","0"
"3475325","1418","8","0.25","0.375","1.625","3"
"3476134","514","6","0.666666","0","1.8333333333333333","0"
"3477044","1517","5","0","0.6","0","0"
"3477333","541","5","0.4","0.4","1.4","0"
"3480261","752","5","1","0","0.4","5"
"3480359","666","5","0.4","0.6","0.6","0"
"3480376","546","5","0.2","0.6","1.8","1"
"3481577","1152","6","0.333333","0.166666","3.8333333333333335","0"
"3482266","1638","8","0.5","0.25","11.875","0"
"3484881","967","5","0.4","0.4","0.6","0"
"3486436","1684","11","0.727272","0.090909","0.7272727272727273","0"
"3487940","534","6","0.5","0.5","2.3333333333333335","0"
"3488747","859","12","0.083333","0.5","0.5","0"
"3488758","530","7","0.714285","0.142857","1.1428571428571428","0"
"3495523","709","6","0.166666","0.666666","2","0"
"3496596","661","5","0.4","0.6","5.6","2"
"3496893","1130","5","0.8","0","1.2","0"
"3497444","729","9","0","0.888888","2.2222222222222223","1"
"3500157","646","15","0.4","0.133333","3.3333333333333335","4"
"3500521","1118","6","0.333333","0.5","3.3333333333333335","0"
"3501144","704","21","0","0.809523","0.14285714285714285","0"
"3502856","1845","14","0.071428","0.785714","0.2857142857142857","16"
"3503193","576","5","0","0.6","0.4","0"
"3503565","653","6","0.166666","0.833333","0.3333333333333333","0"
"3503970","815","5","0.2","0.8","0.2","0"
"3504125","994","6","0.333333","0.333333","1","0"
"3504749","1526","22","0.681818","0.090909","1.5909090909090908","1"
"3505333","1008","10","0","0.9","1.7","0"
"3508556","1174","5","0.2","0.2","0.8","4"
"3510442","1308","5","0.2","0.8","0.6","0"
"3515613","546","23","0.304347","0.347826","1.6521739130434783","0"
"3516034","1286","7","0.285714","0.285714","0.42857142857142855","0"
"3519401","1499","5","0.6","0.2","1","0"
"3519732","1148","5","1","0","2","0"
"3521178","515","5","0.6","0.2","8.6","0"
"3525368","921","6","0.333333","0.166666","1","0"
"3527277","1595","10","0.4","0.3","2.1","0"
"3528132","1685","7","0.571428","0.285714","0.14285714285714285","0"
"3534491","1176","5","0","0.8","1.2","0"
"3535147","503","5","0.2","0.8","0","0"
"3536991","906","7","0.428571","0","0.42857142857142855","0"
"3537430","794","7","0.428571","0.285714","0.2857142857142857","1"
"3540194","1107","32","0.0625","0.40625","1.5","0"
"3542239","607","15","0.466666","0.266666","1.5333333333333334","1"
"3542319","1385","13","0.692307","0","1.7692307692307692","1"
"3542351","1016","5","0","0.6","3.6","0"
"3546107","958","5","0.2","0.6","0.4","0"
"3548202","660","5","0.2","0.8","1.4","0"
"3549742","578","6","0.333333","0.333333","0","1"
"3549766","1333","7","0.714285","0.142857","1.4285714285714286","0"
"3553434","827","16","0.125","0.3125","1.5625","1"
"3553550","1964","6","0.166666","0.333333","3","0"
"3555366","592","14","0.428571","0.214285","2.7142857142857144","17"
"3559911","617","15","0.333333","0.333333","0.6","2"
"3560966","587","5","0.4","0.4","0.6","0"
"3562689","1244","5","0.6","0","5.6","0"
"3567736","1294","15","0.466666","0.4","2.1333333333333333","2"
"3568831","1399","20","0.05","0.7","1.65","3"
"3570073","639","14","0.642857","0.142857","0.35714285714285715","0"
"3571248","1668","6","0.333333","0.333333","0.3333333333333333","0"
"3576968","950","7","0.142857","0.142857","0.8571428571428571","1"
"3577105","1044","5","0.4","0.6","0.6","0"
"3577502","887","5","0.4","0.6","3","0"
"3577667","529","6","0.666666","0.333333","2.1666666666666665","0"
"3578105","1705","7","0.285714","0.571428","0.5714285714285714","0"
"3579174","1426","65","0.446153","0.16923","6.046153846153846","36"
"3585143","1554","24","0.791666","0.125","11.291666666666666","6"
"3586084","900","5","0.6","0.4","2","0"
"3588442","730","6","0.666666","0","2.3333333333333335","0"
"3592341","881","13","0.846153","0","0.38461538461538464","1"
"3595805","581","25","0.48","0.16","0.4","0"
"3596233","1159","7","0.857142","0","1.4285714285714286","0"
"3600238","1707","16","0.5625","0.125","0.9375","0"
"3600510","1019","5","0.6","0.2","0.2","0"
"3601357","1127","18","0.444444","0.166666","3.2222222222222223","0"
"3602294","517","6","0.5","0","0.16666666666666666","0"
"3604103","1744","35","0.228571","0.628571","1","0"
"3604315","732","6","1","0","1","0"
"3604768","1418","16","0.375","0.25","2.3125","2"
"3608410","871","5","0.2","0.2","0.8","0"
"3608547","546","6","0.333333","0.333333","6","0"
"3608565","1736","10","0.3","0.5","8.8","0"
"3610403","666","15","1","0","0.26666666666666666","0"
"3610643","582","5","0","0.8","0.2","0"
"3612502","743","14","0.071428","0.5","1.7857142857142858","0"
"3612829","1319","6","0.666666","0","1.8333333333333333","0"
"3612910","652","5","0","0.8","1.2","0"
"3614547","1443","15","0.6","0.2","0.9333333333333333","0"
"3616078","1274","7","0","0.857142","0","0"
"3617715","1743","11","0.545454","0","4.363636363636363","7"
"3620242","786","14","0.357142","0.214285","6.071428571428571","0"
"3621216","933","24","0.25","0.333333","2.625","2"
"3621842","1409","7","0.714285","0.142857","1.8571428571428572","0"
"3622056","1646","27","0.777777","0.037037","6.037037037037037","6"
"3622569","919","14","0.142857","0.714285","3.7857142857142856","0"
"3626138","1655","15","0.333333","0.466666","1.2666666666666666","4"
"3632172","1972","5","0.2","0.8","3.2","0"
"3632472","861","5","0.2","0.4","0","1"
"3633891","1739","5","0.6","0.2","0.6","0"
"3634011","1086","45","0.577777","0.111111","1.4","8"
"3634886","822","6","0.5","0.333333","1.6666666666666667","0"
"3635194","585","5","0.6","0.2","0.2","0"
"3637354","1480","19","0","0.736842","0.2631578947368421","0"
"3639372","867","7","0.714285","0","3.5714285714285716","0"
"3639575","683","5","0.4","0.2","7","1"
"3639720","1075","11","0","0.818181","0.45454545454545453","0"
"3640355","1293","7","0.571428","0.142857","1","0"
"3642359","583","7","0.857142","0","0","0"
"3643534","796","6","0.166666","0.5","0","0"
"3645254","648","6","0.166666","0.5","1.5","0"
"3646777","961","5","0","1","0.6","3"
"3648436","1133","7","0.857142","0","0.2857142857142857","0"
"3652805","673","10","0.4","0.4","3.1","1"
"3653304","804","48","0.645833","0.104166","0.9583333333333334","2"
"3653544","1247","46","0.608695","0.173913","1.8478260869565217","37"
"3655260","894","5","0.2","0.8","1.8","0"
"3656666","1233","11","0.454545","0.272727","7.909090909090909","9"
"3657308","921","36","0.555555","0.166666","0.3888888888888889","0"
"3659012","848","6","0.833333","0","3.6666666666666665","0"
"3661591","921","5","0.4","0.6","0.2","0"
"3662120","1078","5","0","0.4","0","0"
"3662543","877","21","0.761904","0","0.8095238095238095","0"
"3662639","1343","9","0.111111","0.555555","0.8888888888888888","0"
"3663495","1414","6","0.166666","0.666666","0.6666666666666666","0"
"3667921","735","5","0.2","0.8","0.2","0"
"3668866","825","5","0.6","0.2","0.4","2"
"3668925","1606","8","0.75","0","0","0"
"3669400","829","16","0.1875","0.4375","0.625","1"
"3669465","1314","61","0.311475","0.311475","0.5901639344262295","1"
"3670684","1163","6","0.333333","0.333333","0.5","0"
"3671939","1477","5","0","0.8","1.8","0"
"3672560","1396","11","0.636363","0.272727","1.1818181818181819","2"
"3672828","513","5","0.2","0.6","0.6","0"
"3673225","502","21","0.619047","0.285714","2.238095238095238","0"
"3673842","1323","8","0.25","0.25","1.625","3"
"3674399","1495","13","0.615384","0.153846","1.5384615384615385","0"
"3675533","1190","16","0.6875","0.125","1","0"
"3676614","808","5","1","0","1.2","0"
"3677636","731","8","0.75","0.125","1.625","0"
"3679377","1921","7","0","0.428571","3","1"
"3680190","1091","26","0.615384","0.038461","2","1"
"3680198","1792","36","0.916666","0","0.3055555555555556","0"
"3680644","1339","30","0.9","0","0.6666666666666666","0"
"3682691","501","6","0.166666","0.333333","1.1666666666666667","0"
"3684640","795","5","0.4","0.2","3.8","0"
"3685175","1201","17","0.294117","0.352941","4.117647058823529","0"
"3685516","1130","7","0","1","2.7142857142857144","0"
"3685851","926","14","0.857142","0","0.7142857142857143","3"
"3687251","1327","6","0","1","0","0"
"3688170","1294","6","0","0.5","1.3333333333333333","0"
"3688726","701","5","0.2","0","2.2","1"
"3690367","823","30","0.566666","0.2","0.7666666666666667","0"
"3690683","636","8","0","0.875","0","0"
"3691240","1706","6","0.333333","0.5","0","0"
"3691712","595","9","0.777777","0","1.6666666666666667","0"
"3692099","946","22","0.454545","0.318181","1.7727272727272727","1"
"3692272","992","6","0.5","0","0.3333333333333333","0"
"3692443","1052","10","0.8","0.1","1.6","0"
"3693312","916","8","0.625","0","2.75","0"
"3693328","807","7","0.285714","0.571428","12.285714285714286","0"
"3693763","1070","26","0.307692","0.384615","0.7307692307692307","2"
"3694524","1409","12","0.583333","0.166666","0.4166666666666667","0"
"3695641","1043","7","0.571428","0.428571","1.8571428571428572","0"
"3699981","581","7","0.428571","0.142857","0.8571428571428571","0"
"3700391","1381","8","0.5","0.375","2.375","0"
"3701334","534","5","0.2","0.6","1.6","0"
"3705191","1704","10","0.3","0.5","4.1","4"
"3705363","928","6","0.833333","0.166666","0.5","1"
"3709855","578","5","0","1","0.4","0"
"3713193","882","17","0.764705","0","0.8823529411764706","9"
"3717114","1784","7","0.285714","0.428571","9.428571428571429","0"
"3718149","514","5","0.2","0.6","0.6","0"
"3718753","610","7","0.714285","0","0.2857142857142857","0"
"3719689","1706","30","0.433333","0.333333","1.4666666666666666","2"
"3722302","1191","10","0.8","0","0.1","0"
"3723262","740","20","0.25","0.35","0.9","1"
"3725110","1986","6","0.333333","0.166666","3.6666666666666665","0"
"3725508","748","8","0.625","0","2.5","1"
"3725816","844","6","0.166666","0.666666","6.166666666666667","0"
"3728258","1060","5","0.4","0.4","0.4","0"
"3731900","1363","6","0.333333","0.5","1.1666666666666667","0"
"3732793","1990","6","0.666666","0.166666","3","0"
"3733151","676","8","0","0.875","1.5","0"
"3733730","1674","11","0.272727","0.454545","2.1818181818181817","2"
"3734141","1277","8","0.5","0.375","1.875","0"
"3735450","638","5","0","1","0.4","0"
"3736063","1435","10","0","0.8","0.5","0"
"3736341","1408","17","0.352941","0.411764","1.1764705882352942","0"
"3738219","504","13","0.846153","0","0.6153846153846154","0"
"3738764","1119","15","0.333333","0.266666","1.2666666666666666","2"
"3738870","1650","55","0.763636","0.072727","4.181818181818182","27"
"3739087","1838","20","0.4","0.3","0.85","0"
"3739410","672","6","0.166666","0.5","1.5","1"
"3740339","538","5","0.8","0","0.6","0"
"3740945","1602","5","0.2","0.4","1","2"
"3745722","558","5","0.4","0","0.2","0"
"3746293","509","7","0.142857","0","1.1428571428571428","0"
"3746691","1595","6","0.5","0.166666","0","0"
"3747241","1135","15","0.533333","0.133333","1.6","0"
"3747253","795","8","0.5","0.25","1.875","0"
"3748445","1889","9","0.888888","0","1.6666666666666667","0"
"3750058","512","6","0.166666","0.333333","1.6666666666666667","0"
"3753104","1962","10","0.6","0.3","0.9","0"
"3755513","596","7","0","0.857142","0.14285714285714285","0"
"3756780","1277","59","0.661016","0.135593","3.135593220338983","26"
"3758523","636","5","0.4","0.2","3","1"
"3758912","776","12","0.416666","0.333333","1.9166666666666667","1"
"3760804","633","10","0.5","0.2","1.6","0"
"3761097","875","36","0.611111","0.083333","1.4722222222222223","3"
"3762156","694","7","0.857142","0","2.142857142857143","9"
"3763660","914","5","0.6","0.4","0.2","0"
"3763679","1225","7","0.571428","0.142857","1","0"
"3764602","1693","6","0","0.666666","1.1666666666666667","0"
"3765034","966","22","0.40909","0.318181","2.9545454545454546","0"
"3765267","1361","16","0.625","0.0625","1.9375","0"
"3766559","753","5","0.6","0","0.2","0"
"3766868","875","13","0.538461","0.307692","3","0"
"3767903","1033","8","0.625","0","5.5","0"
"3772141","1449","7","0.142857","0.571428","0.5714285714285714","0"
"3772478","1463","5","0.6","0.2","0.4","0"
"3772771","1026","17","0.764705","0.058823","0.29411764705882354","1"
"3772772","538","6","0.666666","0","8.166666666666666","1"
"3775535","708","5","1","0","2.2","0"
"3777220","1428","5","0","0.6","0.6","0"
"3779757","1244","13","0.153846","0.461538","1.3076923076923077","2"
"3780985","1065","32","0.46875","0.28125","0.9375","0"
"3781502","1280","32","0.5625","0.125","0.96875","0"
"3781918","993","9","0.333333","0.444444","1.7777777777777777","0"
"3782081","1565","12","0.5","0.25","1.6666666666666667","3"
"3785400","1074","8","0.75","0","1.375","0"
"3785618","1230","10","0.7","0.1","1.9","6"
"3785781","557","9","0","0.777777","0.8888888888888888","0"
"3786285","1889","12","0.25","0.583333","11.75","1"
"3786517","1123","5","0.6","0","1","0"
"3787442","1415","5","0.2","0","2.4","0"
"3789865","1235","9","0.444444","0.222222","0.7777777777777778","0"
"3790843","669","5","1","0","1.6","1"
"3790990","584","5","0.8","0","0.4","0"
"3791707","835","7","0.285714","0.285714","1.5714285714285714","2"
"3792597","565","13","0.76923","0.076923","1.6153846153846154","0"
"3793674","967","6","1","0","4.333333333333333","0"
"3796873","1833","14","0.642857","0.071428","0.7857142857142857","2"
"3797587","614","5","0.4","0","3","0"
"3798087","1451","27","0.518518","0.185185","1.962962962962963","0"
"3799241","701","6","0.833333","0","8","3"
"3801587","812","5","0.6","0","2.4","0"
"3801865","1012","8","0.25","0.375","1.625","0"
"3802813","1251","5","0.2","0.4","1.6","1"
"3803688","782","10","0.7","0.2","1.5","0"
"3804977","741","6","0.333333","0.166666","0.3333333333333333","0"
"3806354","1074","7","0.714285","0.142857","4.142857142857143","1"
"3808394","1558","5","0.2","0.4","2","0"
"3810086","1265","27","0.777777","0.074074","1.2222222222222223","11"
"3811895","1358","28","0.678571","0.142857","0.5","4"
"3812410","1157","7","0.571428","0.142857","0.14285714285714285","0"
"3812928","665","10","0.2","0.6","1.3","1"
"3815660","695","9","0.666666","0.111111","2.6666666666666665","0"
"3816498","1383","5","0.6","0.2","4.8","2"
"3817232","881","7","0","0.857142","0.7142857142857143","0"
"3818303","1516","9","0.444444","0.333333","1.7777777777777777","0"
"3820434","1187","6","0.166666","0.5","0.16666666666666666","0"
"3822043","1806","7","0.571428","0.285714","2.142857142857143","0"
"3822091","843","7","0.857142","0.142857","0.5714285714285714","0"
"3822155","651","6","0.333333","0.666666","3.6666666666666665","0"
"3824841","963","5","0.4","0.2","0.2","0"
"3825725","1584","74","0.608108","0.121621","0.7972972972972973","0"
"3826285","617","13","0.615384","0.153846","1.7692307692307692","0"
"3830477","949","12","0.583333","0","1.5833333333333333","2"
"3831579","714","5","0.4","0.2","2","0"
"3831934","1329","5","0.2","0.2","2.2","0"
"3832047","1656","16","0.8125","0.125","2.125","0"
"3832994","521","13","0.307692","0.153846","0.6923076923076923","0"
"3836908","1020","6","1","0","1.1666666666666667","4"
"3837961","1906","29","0.689655","0.137931","4.655172413793103","0"
"3841173","595","6","1","0","2.3333333333333335","0"
"3841412","726","27","0.777777","0.111111","1.1111111111111112","1"
"3841784","933","9","0.111111","0.888888","0.2222222222222222","0"
"3842076","713","6","0","0.833333","0.3333333333333333","0"
"3843392","900","5","1","0","0.2","0"
"3843856","1384","6","0.333333","0","0.6666666666666666","0"
"3845809","1231","19","0.736842","0.052631","0.5263157894736842","0"
"3848543","641","15","0.4","0.466666","1.7333333333333334","0"
"3849157","1122","5","0","1","2.6","0"
"3852271","765","5","0.2","0.6","0.2","0"
"3852630","1335","5","0.6","0.2","9.6","0"
"3854191","1714","43","0.581395","0.16279","1.627906976744186","0"
"3855179","1584","5","0.6","0.4","2.6","0"
"3855364","1988","5","0.2","0.2","1","4"
"3855828","558","28","0.571428","0.178571","0.9285714285714286","2"
"3856011","1206","5","0.4","0.6","0.8","0"
"3856812","1904","10","0.3","0.5","1.3","0"
"3859317","780","5","0.6","0.2","1.6","0"
"3862325","714","27","0.74074","0","2.6666666666666665","0"
"3864485","837","42","0.404761","0.309523","1.7857142857142858","49"
"3865151","551","5","0.6","0","2","0"
"3867175","994","9","1","0","0.7777777777777778","0"
"3868453","634","39","0.641025","0.205128","2.0256410256410255","23"
"3868464","1357","9","0.666666","0.111111","4.444444444444445","2"
"3868595","576","19","0.473684","0.210526","1.2105263157894737","0"
"3870664","1518","7","0.571428","0.428571","2.2857142857142856","0"
"3870905","1820","5","0.2","0.4","5","0"
"3871639","709","9","0.111111","0.333333","0.8888888888888888","1"
"3877654","1303","10","0.6","0.1","2.1","0"
"3880849","946","5","0.2","0.4","0.4","0"
"3880978","686","5","0.2","0.8","0.2","0"
"3881792","644","11","0.454545","0.454545","1.3636363636363635","0"
"3882655","1217","5","1","0","0.6","0"
"3883577","1139","14","0.571428","0","1.6428571428571428","1"
"3885246","809","8","0.625","0.375","3.125","1"
"3885696","1984","8","0","0.875","3","1"
"3887009","1444","11","0.727272","0","0.36363636363636365","0"
"3887838","879","7","0.857142","0.142857","0.2857142857142857","0"
"3888657","1648","9","0.222222","0.333333","6.555555555555555","9"
"3890779","1743","8","0.75","0","0.5","0"
"3892197","1264","11","0.545454","0.181818","1","0"
"3892280","534","12","0.5","0.083333","0.4166666666666667","0"
"3893439","1166","9","0.888888","0","0.6666666666666666","0"
"3894304","1110","6","0.166666","0.5","5.333333333333333","11"
"3894977","1967","6","0.166666","0.5","0","0"
"3895938","833","6","0.166666","0.5","2.3333333333333335","0"
"3896350","724","5","0","0.6","1.2","0"
"3897838","721","7","0","0.857142","0.5714285714285714","0"
"3899623","1023","5","0.2","0.8","2.4","0"
"3899765","1094","17","0.470588","0.058823","2","9"
"3907258","884","7","0.571428","0.285714","2","0"
"3908810","955","15","0","0.866666","0.7333333333333333","2"
"3914156","1171","14","0.571428","0","2.357142857142857","0"
"3915059","1303","11","0.090909","0.636363","0.36363636363636365","0"
"3919340","636","15","0.266666","0.333333","0.6666666666666666","0"
"3919531","1298","6","0.333333","0.333333","0.5","0"
"3923134","927","8","0","0.625","3.5","0"
"3923163","1955","5","0.2","0.4","1.2","0"
"3925235","929","6","0.666666","0","1.5","0"
"3925758","1047","11","0.636363","0.363636","2.727272727272727","8"
"3927009","1122","6","0.166666","0.166666","1.3333333333333333","0"
"3927228","570","7","0.571428","0.142857","2.142857142857143","0"
"3929525","1312","6","1","0","2.6666666666666665","0"
"3930238","1670","5","0.2","0","1.8","0"
"3930971","675","7","0.571428","0.142857","1.5714285714285714","1"
"3931665","1418","59","0.627118","0.101694","1.728813559322034","4"
"3932026","646","8","0.5","0.125","1.375","0"
"3933634","1507","10","0.4","0.3","0.5","0"
"3934322","1377","7","0.714285","0.285714","4","0"
"3936602","925","29","0.37931","0.241379","0.6551724137931034","3"
"3938386","1249","22","0.454545","0.090909","1.5454545454545454","7"
"3938951","1206","30","0.566666","0.033333","1.4","14"
"3941583","1014","6","0.333333","0.333333","0.6666666666666666","0"
"3942719","1959","12","0.333333","0.25","2","0"
"3943054","1523","6","0","1","0.16666666666666666","0"
"3944480","622","6","1","0","1.8333333333333333","2"
"3946096","1556","43","0.767441","0.069767","1.441860465116279","11"
"3946301","1210","15","0.6","0.133333","0.3333333333333333","0"
"3946706","1636","6","0.333333","0.333333","1.1666666666666667","0"
"3949564","1839","7","0.285714","0.428571","0.2857142857142857","0"
"3949759","1809","18","0.722222","0.055555","0.16666666666666666","0"
"3951121","1123","9","0.444444","0.111111","1","0"
"3952494","929","5","0.6","0.2","1","0"
"3954965","536","13","0.615384","0.153846","2.769230769230769","6"
"3956017","1550","7","0.428571","0.571428","0.8571428571428571","1"
"3956589","819","12","0.5","0.25","4.5","0"
"3957402","1461","5","0","0.4","0.8","2"
"3960612","820","6","0.666666","0.166666","1.5","0"
"3962524","695","7","0.285714","0.142857","1.8571428571428572","2"
"3964564","670","12","0.25","0.333333","0.25","0"
"3967255","1908","11","0.636363","0.090909","1.5454545454545454","3"
"3969006","1076","9","0.444444","0.555555","0.2222222222222222","0"
"3969110","1395","36","0.722222","0.055555","3.7222222222222223","1"
"3972710","902","5","0.4","0.2","2.8","0"
"3973676","1070","10","0.1","0.3","0","0"
